word value_1 value_2 value_3 value_4 value_5 value_6 value_7 value_8 value_9 value_10 value_11 value_12 value_13 value_14 value_15 value_16 value_17 value_18 value_19 value_20 value_21 value_22 value_23 value_24 value_25 value_26 value_27 value_28 value_29 value_30 value_31 value_32 value_33 value_34 value_35 value_36 value_37 value_38 value_39 value_40 value_41 value_42 value_43 value_44 value_45 value_46 value_47 value_48 value_49 value_50
conqueror 0.016414477 -0.36050346 -0.6211219 0.043069154 0.084999844 -0.09277372 0.27985522 -0.1265057 -0.43608177 -0.124931216 0.47277614 0.4714872 0.79515064 0.9865622 -0.4257519 -0.62226826 -0.3328719 -0.34050968 -0.12427999 -0.8306211 0.022224892 -0.15814976 0.9265326 0.23980348 -0.5370904 -0.80314386 -0.8978764 0.46710098 -0.5744026 0.4833206 -0.48559508 -0.78694266 0.036691044 0.09937599 0.7923166 -1.0147665 0.4978561 -0.1717757 -0.93101203 0.8458643 -0.1332821 0.92006844 -0.441447 0.7977856 0.18367429 -0.27669623 0.26399028 0.5074836 0.2998426 -0.33420444
clear -0.6230627 0.094475 0.4028432 -0.3287714 -0.124134555 -0.7163683 0.30486983 -0.8159591 0.8840622 1.4527177 -0.24409495 0.014857738 0.35651508 -1.1596206 0.83629096 -0.75143534 0.35008153 1.2348725 -0.6420043 -0.94800574 1.428044 0.21075435 0.1351259 -1.3082503 0.7081128 -0.7775584 -1.836342 0.1283346 0.7431126 0.16991544 -0.08859763 0.71224105 0.031675063 -0.58097434 0.37827608 -0.821871 0.24287306 0.5003378 -1.0357193 -0.2460601 -1.5847406 -1.2087662 0.24602726 -1.1624118 -0.031424697 0.39560714 0.6337271 -0.09604388 -1.061207 0.0017021685
ago 1.1865984 0.28115574 -0.2295866 0.0055139256 1.7032561 -1.6221585 -0.5957255 0.41865942 0.63961214 0.46242642 0.60904384 -0.29474825 0.093319684 -0.5074152 0.16758104 -1.044222 0.6170843 1.0781066 0.469021 -0.7304805 -0.46464467 0.9580414 0.97422856 0.19438665 1.1080793 -0.897844 -0.76384425 0.09594265 1.2693187 -0.3311501 1.0321444 0.39095643 -0.6879818 0.7774544 1.8047792 1.3422122 -1.4476712 0.48094043 -1.1400551 0.15090637 -0.017926322 -0.19112848 -0.7045187 -0.07847965 0.17230675 0.35486 0.1525315 0.66791505 -1.3789506 -1.550623
fright 0.093499236 0.49534234 0.20953913 -0.20032273 0.7468517 -1.3014517 1.1694185 2.0268 1.0502226 0.16500984 -0.2170904 0.9979897 -1.1066078 1.0401739 0.36509675 -0.10303572 1.0461934 0.87211984 -0.42267108 -0.7254733 0.24814962 0.63605475 1.4361064 0.4752332 0.2123198 -0.40739176 -0.62196213 0.27634335 0.95644116 0.9299684 -1.6853294 -0.6751127 -0.67039764 0.8875352 1.7741525 -0.11092486 -1.0364548 0.93139476 -1.0727222 0.62265605 -0.67124015 0.98077106 -0.118056536 -0.63592273 1.5500252 -1.4854904 -0.056698002 1.6085011 -0.58755296 -0.936651
animal -0.5572176 0.29154506 -0.41339618 1.108531 0.42466903 0.076021 -0.6174819 0.031759627 -0.27561513 0.97800523 1.020974 1.1165421 -0.38411936 0.27264482 0.32053062 -0.08048352 -0.7311772 -0.5544339 -1.382448 -0.6660342 -0.08156191 -0.11813364 0.5498077 -0.4256444 -1.1659386 -0.13447785 0.4247683 0.2706597 0.08951619 0.31372157 -0.28918985 -0.93642545 0.18625337 0.22103155 0.45907953 0.0037560796 -0.3338042 0.29342547 0.5893205 0.9113874 -0.325983 0.10394377 -0.7976364 0.17397271 -0.74809015 0.7088504 0.13296127 0.4204353 -0.09471922 0.49482518
feelings -0.90656555 -1.3295194 -0.21359444 -0.5742746 -0.4384502 -0.6191091 -0.052955102 -0.22836061 -0.070889995 0.6119702 0.95414114 1.430696 -0.9241195 0.49318087 0.007060394 -0.78709507 -1.0065945 -0.3790599 -1.0100844 0.47128677 1.0574365 -0.6467736 0.14471138 -0.6705236 0.1514624 -0.91026986 -0.5053479 -0.1214978 0.97878045 0.65477157 -0.5184921 0.6424001 -0.88762474 -0.70962876 0.27853662 0.44659117 -0.48585632 -0.09093675 0.51436013 -0.009921592 0.10117495 1.218261 -0.9392178 1.0181607 1.139655 0.43949848 -0.008574189 0.30865994 0.6702 1.4559035
quiet 1.1384119 -0.30740425 -0.5614319 0.09379565 0.47110632 -0.47141764 -0.013700782 0.29655892 -0.11761005 1.0240548 0.56644785 0.006977951 0.31603023 -1.1390141 -1.0116955 0.75476104 0.17410074 -1.0394058 -0.029951278 0.12034463 -0.16749299 -0.0681497 -0.787361 -0.70986915 -0.32924834 -0.92815685 1.1494511 0.36632574 0.7336899 0.5095864 1.2562137 0.31911352 0.22291788 -0.8569882 0.76208 0.10624229 -0.9153567 0.6133763 -0.44098628 0.58429646 -0.8843375 0.119429804 -0.3191352 -0.2942226 -0.28473437 -0.64244956 -0.61481446 -1.367455 -0.053577006 1.0637752
purring -1.2073799 -0.70023763 1.8489572 0.24816433 0.9217561 0.9173222 0.5315673 0.046672747 0.51336086 0.2146302 -1.1616248 -0.21492884 0.65206325 -0.59899586 0.02575665 0.6989835 0.09089763 0.46444184 0.5905962 -0.56427795 0.73366535 -0.57603997 0.10841844 0.7986625 -1.2940211 0.19149257 0.36784148 -0.78395873 -0.41632533 -2.0135307 0.14740294 0.92141694 -1.0917985 1.4286615 -0.143292 -0.8130797 -1.0143468 -0.35761872 0.17764637 0.51140434 -0.52770096 0.11640351 0.5779993 -0.52746695 -0.4770789 0.7645486 -0.3186853 -0.7434708 -0.25689623 -0.06254669
nicely 0.53935117 0.08226506 -0.64569736 0.5823299 0.01871918 0.23028336 0.70688885 -0.07070819 -0.1413102 -0.114099756 -0.10353671 0.6222652 -0.2969619 0.55218726 -0.3283258 -0.9127213 -0.50422615 -0.11812364 -0.34943402 0.66161084 0.03124302 1.0742829 -0.3792219 -0.070119746 -0.2329006 0.9001714 -0.78212494 -0.6706276 -1.1419036 -0.8776342 -0.28608838 0.18804613 -0.8279514 0.30035806 -0.48223636 -1.3189608 -0.7887308 -0.14111502 0.48368034 1.2278683 0.19138063 0.5104008 0.5148506 -0.84629303 -0.17673203 -0.19603455 1.1353225 0.2447383 -1.0287827 -0.32407582
catching 0.44728717 -0.9775438 -2.0679996 1.4384983 -1.9990824 0.72473943 0.75070626 -0.33396772 1.7554935 0.84512675 -0.34196922 -1.4180995 0.70392454 -1.2210196 0.6405026 -0.43278837 1.6943634 -0.7060561 0.1470723 -1.7003406 -0.3320005 0.062885016 -0.89747083 -0.8152652 -1.222082 -0.15786558 -1.1680706 1.8608347 -0.39510295 0.0073169554 -0.8968814 0.94777906 -0.44397917 -0.6566961 -0.8478216 -0.6601569 1.0316212 -0.37801126 -0.96642333 -1.392397 0.44877297 -0.934214 0.39582458 -0.8234077 0.8902676 0.43967018 -0.73364824 -0.4840949 0.8101127 -1.154392
brown 0.3208183 0.3326617 0.10602598 0.26581913 0.36734655 -0.23484921 -0.06323824 -0.49142817 0.0929089 0.54159087 0.86611533 0.45702085 -0.30860022 0.11125291 1.058662 0.40063146 -0.15638873 -0.06911751 0.08599002 -0.22045332 -0.52344257 0.158651 0.06233461 -0.18500969 0.29012662 -0.14667386 0.13614424 0.15299456 0.97859013 0.36107412 -0.5726788 -0.06547776 -0.7079099 0.03473356 0.107266545 -0.09244848 -1.0140543 -0.15746741 0.18689683 0.28477296 -0.34389836 0.42632008 -0.050866906 -1.4794108 0.43920493 0.026729709 0.47465548 0.39512956 -0.26892993 0.43578288
dinner 1.3291658 -0.999087 -1.6129421 -0.09351581 -0.8101708 -0.007044805 0.43563265 0.6109885 1.3101889 -0.5069046 0.908083 -0.91018367 0.14871797 -0.2805365 -0.13406762 0.5987806 0.007925037 1.7325294 0.30959734 -0.68386656 0.21961257 0.6899245 0.8589955 0.2276617 -0.71815294 -0.35579205 0.3515681 0.6635073 1.1345879 -0.74182546 -1.6604112 -1.0327272 -1.3043488 1.361247 -0.0003944649 -0.7812248 0.24058832 -0.8415816 -0.83423275 -0.4081007 -0.6779736 0.17186409 1.4404931 -1.5141708 0.8523889 -0.7573413 -0.11009233 0.6422525 -1.5102834 -1.0079906
belongs 0.464379 -0.39788643 0.45155644 1.3360169 1.5909867 -0.675053 -0.60606396 -1.3549155 1.1663027 0.9563647 0.44555086 0.42878893 1.484455 -1.5653608 -0.1452107 -0.3220848 1.5381689 0.5846768 -0.8257313 -1.0857084 1.7131802 -0.99945664 0.56269675 -0.8061045 -0.5823192 -1.6658015 0.3307967 -0.12603271 0.80830157 0.14358804 -0.5863918 -0.5037539 0.060870923 0.9139223 0.060184207 -0.996553 -1.002526 1.7209173 -0.53768325 0.52415055 -1.0382501 0.28317302 -0.6734505 -1.2497042 0.6556134 -2.1939163 0.39313477 0.17186509 -1.4554868 -1.6814755
useful -0.0748395 -2.382798 -0.08155853 0.12554996 1.4796326 -0.6250835 -0.9085247 0.49289814 0.08702248 1.215111 0.10162314 -0.04165074 -1.2490898 0.093008 -0.34863618 0.32539418 0.69462144 1.2466133 -0.26048142 -0.4233616 1.5193735 -0.043715943 1.435945 0.16636367 -0.9896688 -1.0283641 -0.1786806 0.24726461 0.5493599 -0.21179156 0.056327146 -0.5381492 -0.20798908 1.329818 -0.13916433 -0.48242995 -0.324437 0.10636532 -0.027303806 -0.69196707 0.32438728 0.98509836 0.066272125 -0.96498966 0.39269102 -0.09625905 -0.3745911 0.97471344 0.45244443 -0.3282003
sorrowful 0.73994505 0.8979898 -1.4829394 0.60679245 1.1511817 -1.2014222 -0.14088391 -0.90673417 1.0847914 1.1463089 0.8989275 1.6270223 0.8349934 -0.031980377 -0.42442393 -1.4152044 -0.2617239 -0.21313441 -1.3446538 -0.21000987 1.4531972 1.1068466 0.9880381 -1.6214504 -1.0641583 -0.7111684 -1.3761362 1.5763922 -0.04233848 1.6916505 -1.3697215 -1.5617756 0.19542892 -0.10002249 0.24099591 -0.10045217 -1.6137784 0.5011262 -0.9954697 0.39215407 -1.7912225 1.3198752 0.17855813 -0.14478382 -0.2622267 -1.4416488 -0.21311733 -0.2199476 -1.644067 0.33914888
hate 0.7942622 -0.69518775 -0.063284606 0.8043344 -0.030388411 0.79075813 0.65178734 -0.3942865 0.5377079 1.4990842 -0.96042436 0.79928124 -1.0013062 0.43473244 1.2849377 -0.40453523 0.5159277 0.34769696 -0.5868069 -0.5888305 1.8966719 -0.2785061 -0.46521825 -1.1713947 0.26782927 -0.48092565 -0.7044759 1.3402611 0.33885387 0.9455955 -0.28124353 0.40861624 -0.73689103 -1.2699593 1.0987914 0.9697755 -0.73220783 0.78057367 0.078241535 1.5414073 -1.1821834 0.32063305 0.4391722 -0.4127997 1.5274498 -0.3300384 -0.054303642 1.1509317 0.19459964 -0.02233598
assembled 0.5518568 -0.87841725 0.15163402 0.50881374 -0.38469025 0.42557412 -0.46095082 -0.2671253 0.21928951 0.042096518 0.42286658 -0.49169037 -0.06751209 0.12772854 0.17907035 -0.41038868 -0.07257763 -0.6452952 -0.20528156 0.6801744 0.06621664 0.23886074 -0.41859084 0.32278293 -0.46249065 -0.03831091 -0.3050162 -0.24672875 -0.11068374 -0.30430493 -0.81097394 -0.06746907 -0.4835639 -0.40145147 0.33706167 -0.65183437 -0.11310419 -1.08714 -1.0344865 -0.58099824 0.025035797 -0.21273011 0.4657257 -0.6899976 -0.1583017 -0.6932417 1.1269515 -1.1307327 0.6002099 -1.9302098
wet 0.91151774 -1.2029861 -1.3884954 -0.0115059335 -1.2333546 0.045561835 -1.3970169 0.81769603 -0.18204238 -0.63793427 0.16286547 -0.48476315 0.0021603315 -0.29347533 -0.082350105 1.3615265 -0.3491405 0.25144228 0.6729699 -0.7072817 0.058597498 -0.5506227 0.45495462 -0.64284426 0.6845996 0.50278103 1.4305679 0.35551512 0.75278705 -0.5255548 0.33172005 -0.23808543 0.25066543 0.43841615 0.7477191 -0.30059847 -0.2701564 -0.19379383 -0.72694 -0.345296 -1.4613181 0.42807335 -0.023432173 -1.00672 0.8879741 0.21025544 0.06949115 0.06965255 -0.67317253 0.14537281
older -0.14412408 -0.18402514 0.831027 -1.4096583 -0.019585 -0.2682492 -0.22122253 -0.98857415 -1.6394076 0.15903866 -0.26678464 0.27113405 -1.3115537 -1.4987962 0.74999076 0.29165718 0.24191351 0.038939197 0.028467692 -0.18012808 0.8934561 -0.3903796 0.52386326 -1.6564668 -0.05334652 -1.1722015 -1.225122 0.080821514 -0.25698048 -0.19520572 -0.5350378 -0.17248382 0.89678925 -0.048716318 0.16291927 0.33444396 0.64109904 -0.8771169 -0.262867 0.7785339 0.96050274 1.0095615 0.38871017 -0.7736954 0.3238015 -0.18159212 -0.54479206 0.29040486 -0.83837235 0.4208435
knowing 0.1538123 0.05688025 -0.7019324 0.2622883 -0.08519084 -0.36606222 -0.012338992 -0.29905945 0.8050656 1.3513662 0.3138323 -0.12668262 1.6169105 -0.593359 -0.70611006 -1.0320708 -0.34594405 -0.66572875 -0.12033631 -1.1616893 0.6735003 -0.40708402 1.0708169 0.18588552 0.4121495 -1.5369457 0.02795672 -0.03444942 0.24076605 -0.7084936 1.620986 0.99165463 0.7161355 0.78065014 0.67969483 -0.51382285 -0.07007763 -0.12165609 -1.6683217 0.47619042 -1.6922108 -1.4068692 -0.10538314 0.11379571 -0.33252245 1.1497748 -0.13737689 0.04551527 0.046755373 -1.0549617
authority 1.0382289 -0.2410989 0.15605702 -0.26185846 0.66127086 -1.4098711 -1.5656236 0.94880724 1.2349883 -0.5142615 0.018637925 0.39712265 0.2983707 -0.6687761 0.54358447 -0.51437575 1.1431435 -0.010589317 0.17791148 -0.2316601 0.9256595 0.19631316 1.2757329 0.828868 0.67026424 -0.30124062 -0.04875192 -0.6287533 0.83727807 1.3527762 -0.1660838 -0.5903289 -1.4016408 0.77711165 0.53901124 -0.25328285 0.24567975 -0.5262611 0.31430075 0.7857557 1.1056848 -0.86825764 0.04871183 -0.47084028 -0.010012371 -1.5727628 1.1483421 -0.4699165 -1.1637275 -0.54386353
ring 0.8090082 0.34791154 -0.70758945 0.21322963 0.17955223 -0.6174944 -0.3311629 -0.5541457 1.0585519 0.25402203 0.7681528 0.86614275 0.4728404 0.2584301 -0.06901533 -0.85452646 0.40501523 0.8468259 -0.81182635 -0.864486 0.63864625 0.20631714 0.84246707 -0.2819102 -0.6722095 -1.1626198 -0.6086742 1.4890474 0.49237034 1.0405605 -1.5116493 -1.5136089 -0.5069344 0.12741493 0.74050486 -0.07430416 -1.5704244 0.36436987 -0.6514544 0.8167634 -0.9231636 2.0393314 -0.6333646 -0.55875415 0.15319814 -1.817715 0.3341934 1.1344581 -0.8149502 -1.0303389
whose 0.4331071 -0.47956073 -0.594489 -0.4053744 0.03092202 -0.16000167 0.0948077 0.8021776 -1.0564337 0.52438533 -0.3958646 -0.041336246 0.08018263 -0.110872 -0.3368354 0.81375825 -0.76534605 0.09339619 -0.30110288 0.45551112 -0.11986666 -0.040984564 -0.5513697 -0.40601665 0.130192 -0.358458 0.2151988 -0.10701406 -0.2207838 0.28577045 -0.8084307 -0.40505844 -0.30182055 0.34484646 0.50516015 -0.09977461 1.199227 -0.04247431 0.46199077 -0.7283506 0.57352686 0.42463946 0.29873812 0.7410146 -0.5118872 0.46932906 0.1611721 -0.6811058 0.4653558 0.5728569
edwin 0.6140226 0.42932582 1.059256 0.3158809 -0.65261275 0.70436037 1.4543492 -0.46792498 -0.12075165 -0.82181007 0.41489896 0.94481015 -0.64497197 0.996943 0.4720045 0.06962731 0.53512144 -0.75972307 0.6619317 -1.230236 1.0173672 -0.61491716 -0.27317837 -0.06247334 0.064320736 -0.5086368 0.3622982 1.3479366 1.0369533 1.0352244 0.86815697 0.49252105 -0.6292275 -0.8797401 0.86330974 1.5737569 -0.040910944 0.21997157 0.2208635 0.2974919 -0.24201952 -0.07392791 0.20179321 -0.8213935 0.8333423 -0.34361055 -0.86693364 0.37107837 1.1393851 -0.5397746
morcar 0.64885134 -0.5505346 -1.2850912 0.33657998 -0.38864562 -0.57190406 -0.28335944 -1.0266025 -0.2733773 -0.9567145 -0.50800693 -0.7514623 -0.7400899 1.2807581 -0.3101533 0.48920736 0.019898806 -0.3602702 0.9524684 -0.053973824 -0.22437723 0.30036837 0.2814347 -1.4354905 -1.691192 -0.48237175 0.29417807 0.582247 -0.6863659 -0.654952 0.32712576 -0.8580031 0.31357238 -0.9893854 0.17481793 0.9794682 0.75035787 0.4086117 0.58114535 0.89464885 0.2634798 0.56826967 0.3269344 -0.79228157 -0.4854997 -0.4887035 0.04505933 0.6417143 0.8920866 -1.2160714
earls 1.244203 0.77266896 -0.6548343 0.01916558 0.8926867 -0.66277575 -0.68095654 0.46574944 -0.7452142 -1.3279862 1.307521 0.34094837 0.3475801 -0.23614106 -0.5526018 -1.2769883 0.3267403 -0.6513821 -0.8280494 -1.1348931 -0.8081781 -1.0402474 0.14166011 0.65718454 0.2330366 -0.5173005 -1.2164371 0.3311008 -1.1583316 0.81852627 -0.024855105 -0.88710093 -0.44467694 -0.52854747 0.73692715 0.34468228 -0.15756577 0.51310563 -1.402804 0.94303745 0.3635265 0.44286776 0.2697438 -0.9427339 -0.24691704 0.27096248 0.7338349 0.13845901 -0.53924835 -0.7018557
mercia 0.94033515 1.1799586 -0.0792915 -0.14218989 -0.1252292 -0.7865186 0.64714247 1.3895911 -0.18929894 -0.20211297 -0.16899247 -0.5310231 -0.81139743 1.025002 0.9139661 1.1791403 0.61038166 -0.33259097 0.4311807 -1.3590264 0.20037417 0.19695319 -0.51936024 0.14542079 -0.48190966 -1.3276935 -0.23364606 0.84564084 -0.70379084 -0.42937282 -0.36263725 -0.30101508 -0.91281074 -0.62563753 -0.21161084 1.1888144 -0.2653683 0.4402374 0.78843373 0.5367846 -0.2662957 0.50945634 0.8542997 -0.6878507 0.27422202 0.23197676 0.22672434 0.11951702 0.35331663 -0.8634038
northumbria 1.039654 0.8316797 -0.77182925 0.23670521 -0.64826316 -0.87105036 1.0959932 0.7199531 -0.39726055 -0.8777772 0.8716608 -0.51034176 -0.36793512 1.0789309 0.5391075 0.4207942 -0.064871944 -0.2379254 1.0291011 -0.98371744 -0.3489229 0.89066124 -0.5420439 -0.25420463 -1.3516097 -0.05316687 0.06290966 1.1694511 0.73471165 -1.1439768 -1.1069663 0.1762026 -1.23205 -0.32221213 0.57505107 0.861889 0.460196 -0.55893254 -0.24489161 -8.356382e-05 0.085686244 0.41816384 1.1226778 -1.3451785 0.8867166 0.27432454 -0.7192198 0.6330256 0.09421801 -0.6467487
ugh -0.7875568 -0.68754613 -0.23403835 0.14828318 -0.4015574 -0.61338973 0.15358886 -0.5384231 -0.66905576 0.08530334 -0.41398942 0.47951043 0.13723285 0.2206932 0.03606836 0.52506596 -0.02823097 0.74390686 0.059315637 0.56830627 -0.9144062 -0.051264644 -0.33119023 0.31071645 0.043074407 0.39917862 -0.46632776 -0.67092764 -0.1925108 0.056966476 -0.6322188 -0.3136048 0.42908362 -0.6461697 -0.13788714 0.36982188 -0.0073254895 -0.18829714 0.11019727 -0.38347906 0.15912549 0.21811414 0.10418931 1.094915 0.20538853 0.5702883 0.71652037 0.26833713 0.5405544 -0.07230069
proceed -0.6803335 -1.1840509 0.7303556 0.08549694 0.049145475 -0.60095984 1.1338428 -1.2676646 -0.30215675 0.36519125 0.11259802 0.5533392 -0.09021514 0.27704385 0.7048616 -0.445243 -0.22710325 -0.3105121 -0.020889118 -0.56863403 0.09436748 -0.37784925 -0.22452542 -1.0376477 -0.20485236 -0.2112593 -0.8395247 0.80931896 0.20778008 0.42159665 -0.44583684 0.5388049 -0.110713415 -0.52733934 0.7659213 1.3098239 -0.053937513 -0.24504536 0.3095706 0.124830484 -0.28109846 -0.21729231 -0.011427599 -0.118270665 0.509656 -0.040523466 0.1993796 0.55445373 1.1270645 -0.5942509
advisable -0.45642364 0.19921891 0.428338 0.840487 1.1437095 -0.33688104 -0.6693801 -1.1862442 0.13278404 0.55099654 -0.32050815 0.0041049942 0.4122834 -1.4879583 -0.2673639 -0.5440411 0.5393495 0.93549186 -0.929826 -0.46295795 1.4218726 -1.5626701 0.59871995 -0.65177494 1.2279896 -0.7061791 1.059718 -1.1336126 1.6673294 -0.5770714 -1.118338 -0.30704877 -1.1714053 1.5354886 0.3627624 -0.38011536 -0.7065607 1.7370824 -1.2376522 -0.7334702 0.5369566 -0.36844033 -1.7172997 -1.556103 1.049652 -1.0522523 -0.2042127 -0.036215305 -0.9186828 -1.1065267
hurriedly -0.2742402 -1.0930204 -0.6148039 0.23316792 -0.49384475 0.8694659 -0.47572035 -0.34815168 -0.78691065 -0.955709 0.70795864 -1.0084132 0.055061877 0.7030618 -0.91250885 0.3674156 0.74128217 -0.26751983 0.95132226 0.582789 0.027171466 -0.17210864 -0.31991377 -0.046262443 0.16313583 -0.74702334 0.16017058 -0.4568317 -0.28119397 0.5859267 0.8118493 -0.05190789 0.06120445 0.8096398 0.30322772 -0.2245687 -0.33658928 0.27276585 -0.21407978 -0.2516345 -0.5516519 0.25336626 -0.7274922 0.94751436 0.6168477 -0.8514999 -0.21049115 -0.72869533 1.371379 -0.5255295
meet 1.1319854 -0.26191694 -0.79720896 -0.014150039 0.37152982 -0.032177407 -0.092826754 -0.31884882 0.27514806 -0.2941096 -0.5338106 -0.015632674 0.70599496 0.29475012 -0.51503474 -0.14666043 -1.0266491 0.21785662 0.06383316 0.16027403 0.5957538 -0.63090706 1.1664218 -0.6707977 -0.85743695 -0.26841462 0.10483863 0.4274087 -0.07161322 0.85181624 0.6422206 -0.37256315 0.7370909 0.30525595 -0.03756633 -0.5011954 0.5787782 0.43833494 -0.38697416 0.85252583 0.21736537 0.24165884 0.15747188 -0.40127042 -0.483492 0.12405787 0.05615401 0.6084438 0.2569042 -0.302081
offer 0.31132835 -0.6257153 -0.08146998 1.0782104 0.6257365 -0.36270025 -0.16304305 -1.4894643 0.9949249 0.77264345 -0.8642443 -0.057851415 0.92144525 -0.062493827 -0.32705033 -0.20774971 0.38071135 0.38176802 -0.43320993 -1.2443962 0.5871454 -1.7308701 1.4482362 -1.1576859 -0.3382913 -0.75639695 -0.45432872 0.5609581 0.16588318 1.0663798 -0.47403142 -0.109002 -0.13891493 0.2480293 0.23565796 -1.2860641 -0.6792142 1.5093212 -0.772308 0.29008186 -0.16038696 0.056681566 -0.57980764 -0.46685043 0.64394903 -0.09737675 0.41415766 0.95072174 0.35795614 -1.6927888
smile 0.8170878 -0.022541346 -0.27767634 -0.9553164 0.4051688 -1.4885654 -0.8449556 -0.19698526 0.47148553 0.67027175 0.41598374 0.27532998 -0.61175793 -0.5610423 0.06984668 -0.4609345 -0.35035068 -0.41268936 -1.5361239 -0.12682508 0.6145313 -0.7965862 0.13909782 0.2993598 -0.60698295 -0.69772506 -0.7248403 0.8764066 0.5146583 1.2843692 -1.1543455 -1.0393522 0.79381007 -0.7314199 -0.044782694 -1.100638 -1.1102343 0.9628664 -0.9974185 0.70808464 -0.9466031 0.003766646 -0.11451535 -1.1531945 -0.37526858 -0.16171555 -0.598093 -0.16349058 -0.6488742 -0.6483844
easy -0.21816254 0.29709926 -0.7091876 0.15477121 0.53101087 -1.6493875 0.15156335 -0.49448228 -0.051276013 0.3415381 0.61465836 1.7407986 0.72302145 -0.9499574 -1.0563412 0.29277533 0.38877374 1.2153214 -0.3310131 -0.24296956 0.25896642 -0.23111114 1.4397669 -1.0214137 0.9011323 -0.91083854 -1.453857 0.19043395 1.0082597 -0.24531622 -0.23553964 -0.9525499 0.03443494 0.9086339 -0.13449594 -0.7527985 0.21747088 0.4583269 -0.94769365 1.0420767 -0.3494002 1.2814716 -1.9572908 -0.23593675 1.0211732 0.73167354 1.5993894 0.54632276 -0.48020148 0.25606993
hour 0.6828872 -0.6086308 -0.14581586 -0.9675053 -0.71852356 -0.10453095 -0.78945524 -1.1275188 0.6084177 2.1364114 0.82889634 -0.117442 0.24735759 0.32551154 -0.54423106 -1.730273 0.16657989 0.07703302 0.21517545 -0.21339914 -1.7256074 0.113289624 0.8282891 -1.1919986 -0.60844713 0.44350985 -1.8566904 -0.6884663 -0.8028601 -0.17039728 -0.5531136 0.13412732 -0.50602347 0.1434391 0.5906179 -1.8766686 -0.91569996 -0.1979225 -2.2414277 0.24478461 -0.9373687 1.9021555 0.8906819 -1.3188053 0.4663333 -2.2404068 -1.1087213 2.2578495 -1.5975819 -0.25248778
panting -0.47455454 0.9249207 -0.042448718 0.47011456 -0.16056164 -0.781646 0.11126465 0.5775531 1.4782171 0.22962773 -0.39166057 -0.7234799 0.90780663 -0.007098974 1.2082878 0.6481465 0.61276215 0.9617311 -0.7108199 0.013687309 1.1403791 0.071171924 1.2109395 0.8337728 0.06353732 0.0036926337 -0.08878135 0.27013114 1.4981087 -0.39736956 -1.3081727 -0.13523039 -0.7970665 0.47590023 0.17506368 -0.5776383 -1.075145 0.76704806 0.5166628 -0.06594329 0.1891094 0.15593652 -0.89127046 -0.97023326 1.4932567 -0.7647072 1.5048128 0.46342748 -0.16443019 -1.296688
forehead 1.4570397 0.5782402 -0.8316144 0.8279456 0.55558825 0.36137876 -0.6217453 0.317586 -0.071385115 -0.808846 0.6735952 -0.6815628 -0.829588 0.3163239 0.6929018 -0.7430038 0.2915655 -0.7912579 -1.7472333 -0.9065366 0.6370821 0.070503384 0.88614863 -0.17391509 -0.65486723 -0.1957617 -0.741642 0.29658407 0.13222015 0.7521636 0.2949853 0.23123747 0.13223648 -0.32194376 -0.99647737 -0.94331616 -1.5855598 0.5491729 -0.41681212 1.2571982 0.34793016 -0.6932342 -0.9843212 -1.0362917 -0.9517274 -1.0137507 1.7087839 1.0051811 -1.7373662 0.5353958
